Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Spain,ESP,"Percentage of female students in tertiary education enrolled in Social Sciences, Business and Law programmes, female (%)",UIS.FOSEP.56.F300.F, 40.03 , 38.84 , 37.76 , 36.93 , 36.44 , 35.29 , 34.77 , 34.38 , 34.09 , 34.23 , 33.71 , 33.64 
Spain,ESP,"Percentage of female students in upper secondary education enrolled in general programmes, female (%)",UIS.GTVP.3.GPV.F, 67.48 , 66.07 , 64.14 , 66.03 , 64.46 , 59.91 , 59.79 , 58.58 , 58.62 , 60.16 , 58.78 , 58.19 
Spain,ESP,"Percentage of female students in upper secondary education enrolled in vocational programmes, female (%)",UIS.GTVP.3.V.F, 32.52 , 33.93 , 35.86 , 33.97 , 35.54 , 40.09 , 40.21 , 41.42 , 41.38 , 39.84 , 41.22 , 41.81 
Spain,ESP,Percentage of graduates from Agriculture programmes in tertiary education who are female (%),SE.TER.GRAD.FE.AG.ZS, 44.99 , 41.86 , 41.88 , 43.69 , 44.58 , 45.07 , 45.44 , 47.82 , 47.53 , 47.28 , 46.56 , 46.90 
Spain,ESP,Percentage of graduates from Education programmes in tertiary education who are female (%),SE.TER.GRAD.FE.ED.ZS, 78.30 , 79.43 , 80.08 , 80.87 , 81.41 , 82.31 , 82.55 , 81.90 , 82.17 , 82.18 , 78.74 , 77.16 
Spain,ESP,"Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)",SE.TER.GRAD.FE.EN.ZS, 23.94 , 25.14 , 25.13 , 25.65 , 25.76 , 25.52 , 26.29 , 26.55 , 27.03 , 27.72 , 27.76 , 27.24 
Spain,ESP,Percentage of graduates from Health and Welfare programmes in tertiary education who are female (%),SE.TER.GRAD.FE.HL.ZS, 76.92 , 77.12 , 78.05 , 77.34 , 78.95 , 78.91 , 78.95 , 78.89 , 77.77 , 76.96 , 76.65 , 76.12 
Spain,ESP,Percentage of graduates from Humanities and Arts programmes in tertiary education who are female (%),SE.TER.GRAD.FE.HU.ZS, 62.24 , 62.82 , 61.71 , 62.62 , 62.98 , 62.52 , 62.26 , 61.92 , 61.21 , 61.22 , 61.25 , 60.56 
Spain,ESP,Percentage of graduates from non-science and non-technology fields in tertiary education who are female (%),UIS.FGP.56.FNON400500, 65.95 , 66.73 , 67.03 , 67.75 , 68.35 , 68.69 , 68.62 , 68.78 , 68.15 , 67.90 , 66.87 , 66.81 
Spain,ESP,Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%),SE.TER.GRAD.FE.OT.ZS, 48.60 , 38.13 , 34.10 , 29.47 , 32.82 , 40.65 , 40.88 , 48.05 , 51.98 , 52.15 ,, 8.39 
Spain,ESP,Percentage of graduates from Science and Technology programmes in tertiary education who are female (%),UIS.FGP.56.F400500, 31.51 , 31.30 , 30.83 , 30.43 , 30.29 , 29.58 , 29.98 , 29.91 , 30.18 , 30.42 , 30.30 , 30.29 
Spain,ESP,Percentage of graduates from Science programmes in tertiary education who are female (%),SE.TER.GRAD.FE.SC.ZS, 42.52 , 40.82 , 39.68 , 37.67 , 37.24 , 35.98 , 36.04 , 35.93 , 35.78 , 35.39 , 35.02 , 36.25 
Spain,ESP,Percentage of graduates from Services programmes in tertiary education who are female (%),SE.TER.GRAD.FE.SV.ZS, 58.24 , 57.84 , 59.04 , 61.11 , 60.12 , 59.56 , 57.87 , 56.62 , 55.04 , 54.33 , 53.46 , 50.95 
Spain,ESP,"Percentage of graduates from Social Sciences, Business and Law programmes in tertiary education who are female (%)",SE.TER.GRAD.FE.SS.ZS, 61.61 , 62.46 , 62.74 , 63.71 , 64.19 , 64.44 , 63.81 , 64.25 , 63.21 , 62.99 , 62.39 , 62.30 
Spain,ESP,"Percentage of graduates from tertiary education graduating from Agriculture programmes, both sexes (%)",SE.TER.GRAD.AG.ZS, 4.26 , 4.99 , 5.61 , 6.52 , 6.68 , 6.43 , 6.11 , 5.70 , 5.23 , 5.11 , 4.91 , 4.31 
Spain,ESP,"Percentage of graduates from tertiary education graduating from Education programmes, both sexes (%)",SE.TER.GRAD.ED.ZS, 11.93 , 12.10 , 11.90 , 11.23 , 11.16 , 11.27 , 12.28 , 12.57 , 13.19 , 13.22 , 13.71 , 15.84 
Spain,ESP,"Percentage of graduates from tertiary education graduating from Engineering, Manufacturing and Construction programmes, both sexes (%)",SE.TER.GRAD.EN.ZS, 5.92 , 5.52 , 5.05 , 4.64 , 4.32 , 4.03 , 3.93 , 3.67 , 4.01 , 3.80 , 3.86 , 4.26 
Spain,ESP,"Percentage of graduates from tertiary education graduating from Health and Welfare programmes, both sexes (%)",SE.TER.GRAD.HL.ZS, 15.25 , 16.77 , 17.27 , 17.82 , 17.77 , 17.44 , 17.51 , 17.79 , 17.49 , 17.50 , 17.53 , 17.27 
Spain,ESP,"Percentage of graduates from tertiary education graduating from Humanities and Arts programmes, both sexes (%)",SE.TER.GRAD.HU.ZS, 8.82 , 9.43 , 9.39 , 9.22 , 9.35 , 9.04 , 9.15 , 8.66 , 8.99 , 8.89 , 8.78 , 8.15 
Spain,ESP,"Percentage of graduates from tertiary education graduating from programmes in unspecified fields, both sexes (%)",SE.TER.GRAD.OT.ZS, 0.04 , 0.11 , 0.10 , 0.07 , 0.07 , 0.07 , 0.10 , 1.79 , 0.31 , 1.11 , -   , 0.30 
Spain,ESP,"Percentage of graduates from tertiary education graduating from Science programmes, both sexes (%)",SE.TER.GRAD.SC.ZS, 27.41 , 24.40 , 23.57 , 23.20 , 22.79 , 22.15 , 21.77 , 20.63 , 20.66 , 19.70 , 20.10 , 19.76 
Spain,ESP,"Percentage of graduates from tertiary education graduating from Services programmes, both sexes (%)",SE.TER.GRAD.SV.ZS, 2.53 , 2.27 , 2.34 , 2.33 , 2.15 , 2.14 , 1.82 , 1.81 , 1.74 , 1.71 , 1.69 , 1.31 
Spain,ESP,"Percentage of graduates from tertiary education graduating from Social Sciences, Business and Law programmes, both sexes (%)",SE.TER.GRAD.SS.ZS, 7.64 , 7.60 , 7.39 , 6.74 , 6.54 , 6.69 , 6.50 , 6.34 , 6.48 , 6.44 , 6.90 , 6.31 
Spain,ESP,Percentage of graduates from tertiary education who are female (%),SE.TER.GRAD.FE.ZS, 57.33 , 57.22 , 57.15 , 57.24 , 57.72 , 58.01 , 58.34 , 58.39 , 58.36 , 58.24 , 57.83 , 57.40 
Spain,ESP,Percentage of graduates from tertiary ISCED 5 programmes who are female (%),UIS.FGP.5.B, 52.12 , 52.62 , 52.03 , 53.32 , 53.41 , 53.49 , 53.97 , 53.39 , 54.02 , 53.92 , 53.51 , 52.97 
Spain,ESP,Percentage of graduates from tertiary ISCED 8 programmes who are female (%),UIS.FGP.8, 44.00 , 42.88 , 45.42 , 45.25 , 47.48 , 46.67 , 46.75 , 47.62 , 48.66 , 48.79 , 47.01 , 47.43 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from Agriculture programmes, male (%)",UIS.FOSGP.56.F600.M, 3.26 , 3.09 , 3.17 , 3.07 , 2.82 , 2.81 , 2.39 , 2.27 , 2.20 , 2.16 , 2.13 , 1.63 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from Education programmes, male (%)",UIS.FOSGP.56.F140.M, 6.07 , 5.82 , 5.53 , 5.02 , 4.91 , 4.76 , 5.14 , 5.45 , 5.65 , 5.64 , 6.89 , 8.50 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from Engineering, Manufacturing and Construction programmes, male (%)",UIS.FOSGP.56.F500.M, 26.43 , 28.41 , 28.89 , 29.43 , 29.63 , 29.32 , 29.19 , 29.47 , 28.78 , 28.39 , 27.83 , 28.56 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from Health and Welfare programmes, male (%)",UIS.FOSGP.56.F700.M, 6.33 , 6.39 , 6.22 , 6.67 , 6.41 , 7.11 , 7.20 , 7.34 , 8.19 , 8.65 , 8.58 , 8.82 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from Humanities and Arts programmes, male (%)",UIS.FOSGP.56.F200.M, 7.80 , 8.20 , 8.39 , 8.06 , 8.18 , 8.09 , 8.29 , 7.90 , 8.38 , 8.26 , 8.05 , 7.55 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from programmes in unspecified fields, male (%)",UIS.FOSGP.56.FUK.M, 0.05 , 0.16 , 0.16 , 0.11 , 0.10 , 0.10 , 0.14 , 2.22 , 0.36 , 1.27 ,, 0.64 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from Science programmes, male (%)",UIS.FOSGP.56.F400.M, 13.71 , 14.54 , 15.01 , 16.27 , 16.32 , 15.99 , 15.41 , 14.37 , 14.24 , 13.78 , 13.48 , 12.83 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from Services programmes, male (%)",UIS.FOSGP.56.F800.M, 4.83 , 5.32 , 5.70 , 5.95 , 6.79 , 7.32 , 7.69 , 7.88 , 8.23 , 8.70 , 9.03 , 8.41 
Spain,ESP,"Percentage of male graduates from tertiary education graduating from Social Sciences, Business and Law programmes, male (%)",UIS.FOSGP.56.F300.M, 31.53 , 28.08 , 26.92 , 25.42 , 24.84 , 24.49 , 24.56 , 23.10 , 23.98 , 23.17 , 24.01 , 23.07 
Spain,ESP,"Percentage of male students enrolled in primary education who are over-age, male (%)",UIS.OAEP.1.M, 3.05 , 3.10 , 3.28 , 3.46 , 3.55 , 3.72 , 3.66 , 3.55 , 3.48 , 3.50 , 3.53 , 3.30 
Spain,ESP,"Percentage of male students in lower secondary education enrolled in general programmes, male (%)",UIS.GTVP.2.GPV.M, 99.52 , 99.50 , 99.50 , 99.51 , 99.54 , 99.49 , 99.49 , 99.47 , 99.46 , 99.46 , 99.45 , 99.38 
Spain,ESP,"Percentage of male students in lower secondary education enrolled in vocational programmes, male (%)",UIS.GTVP.2.V.M, 0.48 , 0.50 , 0.50 , 0.49 , 0.46 , 0.51 , 0.51 , 0.53 , 0.54 , 0.54 , 0.55 , 0.62 
Spain,ESP,"Percentage of male students in post-secondary non-tertiary education enrolled in vocational programmes, male (%)",UIS.GTVP.4.V.M, 100.00 , 100.00 , 100.00 ,,,,,,,,,
Spain,ESP,"Percentage of male students in secondary education enrolled in general programmes, male (%)",UIS.GTVP.23.GPV.M, 87.67 , 86.37 , 85.62 , 85.91 , 85.53 , 84.08 , 84.22 , 84.02 , 83.63 , 83.63 , 82.45 , 81.51 
Spain,ESP,"Percentage of male students in secondary education enrolled in vocational programmes, male (%)",SE.SEC.ENRL.MA.VO.ZS, 12.33 , 13.63 , 14.38 , 14.09 , 14.47 , 15.92 , 15.78 , 15.98 , 16.37 , 16.37 , 17.55 , 18.49 
Spain,ESP,"Percentage of male students in tertiary education enrolled in Agriculture programmes, male (%)",UIS.FOSEP.56.F600.M, 3.86 , 3.78 , 3.17 , 3.01 , 2.86 , 2.67 , 3.39 , 2.30 , 2.20 , 2.06 , 2.02 , 1.86 
Spain,ESP,"Percentage of male students in tertiary education enrolled in Education programmes, male (%)",UIS.FOSEP.56.F140.M, 4.21 , 4.07 , 4.10 , 3.93 , 3.93 , 4.02 , 4.34 , 4.40 , 4.63 , 4.70 , 5.34 , 5.23 
Spain,ESP,"Percentage of male students in tertiary education enrolled in Engineering, Manufacturing and Construction programmes, male (%)",UIS.FOSEP.56.F500.M, 25.58 , 25.92 , 26.84 , 27.22 , 27.66 , 27.54 , 27.81 , 27.56 , 27.55 , 27.45 , 27.22 , 27.59 
Spain,ESP,"Percentage of male students in tertiary education enrolled in Health and Welfare programmes, male (%)",UIS.FOSEP.56.F700.M, 4.78 , 4.98 , 4.66 , 4.68 , 4.80 , 5.88 , 5.16 , 6.50 , 6.93 , 7.08 , 7.24 , 7.48 
Spain,ESP,"Percentage of male students in tertiary education enrolled in Humanities and Arts programmes, male (%)",UIS.FOSEP.56.F200.M, 8.58 , 8.71 , 8.73 , 8.63 , 8.69 , 8.83 , 8.80 , 8.91 , 9.21 , 9.07 , 9.44 , 9.72 
Spain,ESP,Percentage of male students in tertiary education enrolled in ISCED 5,UIS.TEP.5.B.M, 9.26 , 11.68 , 13.09 , 14.24 , 14.78 , 14.54 , 14.17 , 13.94 , 14.12 , 14.60 , 15.63 , 16.54 
Spain,ESP,Percentage of male students in tertiary education enrolled in ISCED 8,UIS.TEP.8.M, 3.77 , 4.33 , 3.75 , 4.14 , 4.46 , 4.44 , 4.57 , 4.29 , 3.90 , 4.49 , 3.99 , 3.75 
Spain,ESP,"Percentage of male students in tertiary education enrolled in programmes in unspecified fields, male (%)",UIS.FOSEP.56.FUK.M, 0.25 , 0.25 , 0.35 , 0.28 , 0.14 , 0.33 , 0.57 , 1.59 , 0.51 , 0.89 , 0.41 , 0.02 
Spain,ESP,"Percentage of male students in tertiary education enrolled in Science programmes, male (%)",UIS.FOSEP.56.F400.M, 16.39 , 17.10 , 17.82 , 18.52 , 18.23 , 17.26 , 16.26 , 15.10 , 14.33 , 14.72 , 13.24 , 13.75 
Spain,ESP,"Percentage of male students in tertiary education enrolled in Services programmes, male (%)",UIS.FOSEP.56.F800.M, 3.08 , 3.33 , 3.74 , 4.11 , 4.47 , 4.88 , 5.20 , 5.32 , 5.73 , 5.09 , 6.29 , 6.01 
Spain,ESP,"Percentage of male students in tertiary education enrolled in Social Sciences, Business and Law programmes, male (%)",UIS.FOSEP.56.F300.M, 33.28 , 31.86 , 30.59 , 29.62 , 29.22 , 28.59 , 28.48 , 28.31 , 28.91 , 28.95 , 28.80 , 28.34 
Spain,ESP,"Percentage of male students in upper secondary education enrolled in general programmes, male (%)",UIS.GTVP.3.GPV.M, 65.44 , 62.46 , 59.63 , 59.26 , 57.82 , 54.69 , 54.88 , 54.35 , 53.49 , 53.82 , 52.01 , 51.29 
Spain,ESP,"Percentage of male students in upper secondary education enrolled in vocational programmes, male (%)",UIS.GTVP.3.V.M, 34.56 , 37.54 , 40.37 , 40.74 , 42.18 , 45.31 , 45.12 , 45.65 , 46.51 , 46.18 , 47.99 , 48.71 
Spain,ESP,Percentage of students enrolled in Agriculture programmes in tertiary education who are female (%),UIS.FEP.56.F600, 44.43 , 44.57 , 44.05 , 44.92 , 45.27 , 45.66 , 53.97 , 46.46 , 46.33 , 46.51 , 46.11 , 45.55 
Spain,ESP,Percentage of students enrolled in Education programmes in tertiary education who are female (%),UIS.FEP.56.F140, 76.02 , 76.00 , 77.06 , 77.49 , 78.80 , 78.32 , 78.23 , 78.14 , 78.33 , 78.24 , 77.34 , 77.41 
Spain,ESP,"Percentage of students enrolled in Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)",UIS.FEP.56.F500, 25.42 , 25.48 , 26.62 , 27.29 , 27.68 , 27.81 , 28.00 , 28.12 , 28.37 , 28.13 , 27.64 , 28.28 
Spain,ESP,Percentage of students enrolled in Health and Welfare programmes in tertiary education who are female (%),UIS.FEP.56.F700, 73.84 , 73.44 , 75.59 , 75.99 , 76.21 , 75.03 , 75.96 , 74.47 , 74.16 , 74.08 , 73.44 , 72.81 
Spain,ESP,Percentage of students enrolled in Humanities and Arts programmes in tertiary education who are female (%),UIS.FEP.56.F200, 62.11 , 61.15 , 61.65 , 61.70 , 61.91 , 61.07 , 60.84 , 60.34 , 59.32 , 59.94 , 59.15 , 59.21 
Spain,ESP,"Percentage of students enrolled in primary education who are over-age, both sexes (%)",UIS.OAEP.1, 2.56 , 2.59 , 2.75 , 2.93 , 3.01 , 3.19 , 3.13 , 3.07 , 3.04 , 3.04 , 3.10 , 2.89 
Spain,ESP,Percentage of students enrolled in programmes in unspecified fields in tertiary education who are female (%),UIS.FEP.56.FUK, 44.88 , 48.39 , 39.10 , 43.78 , 47.22 , 49.33 , 44.66 , 49.32 , 49.74 , 47.69 , 61.23 , 46.32 
Spain,ESP,Percentage of students enrolled in Science programmes in tertiary education who are female (%),UIS.FEP.56.F400, 38.62 , 37.24 , 36.94 , 35.57 , 35.93 , 34.52 , 34.08 , 33.82 , 33.71 , 34.87 , 33.15 , 35.04 
Spain,ESP,Percentage of students enrolled in Services programmes in tertiary education who are female (%),UIS.FEP.56.F800, 57.93 , 59.28 , 59.31 , 60.00 , 59.93 , 58.25 , 57.14 , 56.22 , 54.32 , 52.55 , 50.22 , 48.15 
Spain,ESP,"Percentage of students enrolled in Social Sciences, Business and Law programmes in tertiary education who are female (%)",UIS.FEP.56.F300, 57.50 , 57.37 , 58.34 , 58.57 , 59.24 , 58.90 , 58.76 , 58.80 , 58.08 , 58.23 , 57.81 , 58.11 
Spain,ESP,"Percentage of students in lower secondary education enrolled in general programmes, both sexes (%)",UIS.GTVP.2.GPV, 99.59 , 99.58 , 99.57 , 99.58 , 99.61 , 99.57 , 99.57 , 99.55 , 99.54 , 99.54 , 99.53 , 99.47 
Spain,ESP,"Percentage of students in lower secondary education enrolled in vocational programmes, both sexes (%)",UIS.GTVP.2.V, 0.41 , 0.42 , 0.43 , 0.42 , 0.39 , 0.43 , 0.43 , 0.45 , 0.46 , 0.46 , 0.47 , 0.53 
Spain,ESP,Percentage of students in lower secondary education who are female (%),UIS.FEP.2, 48.53 , 48.53 , 48.59 , 48.76 , 48.93 , 48.71 , 48.69 , 48.66 , 48.72 , 48.68 , 48.30 , 48.34 
Spain,ESP,Percentage of students in lower secondary general education who are female (%),UIS.FEP.2.GPV, 48.57 , 48.57 , 48.63 , 48.80 , 48.96 , 48.75 , 48.73 , 48.70 , 48.77 , 48.72 , 48.35 , 48.39 
Spain,ESP,Percentage of students in lower secondary vocational education who are female (%),UIS.FEP.2.V, 40.02 , 39.35 , 40.67 , 39.54 , 40.50 , 38.42 , 39.19 , 39.46 , 39.57 , 39.55 , 39.18 , 39.18 
Spain,ESP,"Percentage of students in post-secondary non-tertiary education enrolled in vocational programmes, both sexes (%)",UIS.GTVP.4.V, 100.00 , 100.00 , 100.00 ,,,,,,,,,
Spain,ESP,Percentage of students in post-secondary non-tertiary education who are female (%),UIS.FEP.4, 49.13 , 49.79 , 50.17 ,,,,,,,,,
Spain,ESP,Percentage of students in post-secondary non-tertiary vocational education who are female (%),UIS.FEP.4.V, 49.13 , 49.79 , 50.17 ,,,,,,,,,
Spain,ESP,Percentage of students in primary education who are female (%),SE.PRM.ENRL.FE.ZS, 48.36 , 48.35 , 48.35 , 48.33 , 48.36 , 48.29 , 48.28 , 48.34 , 48.38 , 48.42 , 48.45 , 48.46 
Spain,ESP,"Percentage of students in secondary education enrolled in general programmes, both sexes (%)",UIS.GTVP.23.GPV, 87.39 , 86.42 , 85.72 , 86.56 , 86.13 , 84.32 , 84.40 , 84.01 , 83.89 , 84.27 , 83.28 , 82.55 
Spain,ESP,"Percentage of students in secondary education enrolled in vocational programmes, both sexes (%)",SE.SEC.ENRL.VO.ZS, 12.61 , 13.58 , 14.28 , 13.44 , 13.87 , 15.68 , 15.60 , 15.99 , 16.11 , 15.73 , 16.72 , 17.45 
Spain,ESP,Percentage of students in secondary education who are female (%),SE.SEC.ENRL.FE.ZS, 50.19 , 50.04 , 50.22 , 50.01 , 50.16 , 50.12 , 50.10 , 50.16 , 50.02 , 49.68 , 49.13 , 48.89 
Spain,ESP,Percentage of students in secondary general education who are female (%),SE.SEC.ENRL.GC.FE.ZS, 50.04 , 50.07 , 50.28 , 50.39 , 50.51 , 50.26 , 50.20 , 50.16 , 50.17 , 50.07 , 49.64 , 49.53 
Spain,ESP,Percentage of students in secondary vocational education who are female (%),SE.SEC.ENRL.VO.FE.ZS, 51.28 , 49.83 , 49.87 , 47.59 , 48.03 , 49.35 , 49.54 , 50.18 , 49.21 , 47.62 , 46.62 , 45.85 
Spain,ESP,"Percentage of students in tertiary education enrolled in Agriculture programmes, both sexes (%)",UIS.FOSEP.56.F600, 3.27 , 3.24 , 2.65 , 2.56 , 2.41 , 2.28 , 3.40 , 1.98 , 1.88 , 1.77 , 1.73 , 1.57 
Spain,ESP,"Percentage of students in tertiary education enrolled in Education programmes, both sexes (%)",UIS.FOSEP.56.F140, 8.26 , 8.07 , 8.38 , 8.18 , 8.56 , 8.58 , 9.20 , 9.25 , 9.82 , 9.90 , 10.87 , 10.69 
Spain,ESP,"Percentage of students in tertiary education enrolled in Engineering, Manufacturing and Construction programmes, both sexes (%)",UIS.FOSEP.56.F500, 16.14 , 16.53 , 17.14 , 17.54 , 17.66 , 17.65 , 17.82 , 17.63 , 17.68 , 17.53 , 17.33 , 17.74 
Spain,ESP,"Percentage of students in tertiary education enrolled in Health and Welfare programmes, both sexes (%)",UIS.FOSEP.56.F700, 8.60 , 8.91 , 8.95 , 9.13 , 9.32 , 10.90 , 9.90 , 11.71 , 12.34 , 12.54 , 12.55 , 12.68 
Spain,ESP,"Percentage of students in tertiary education enrolled in Humanities and Arts programmes, both sexes (%)",UIS.FOSEP.56.F200, 10.66 , 10.66 , 10.66 , 10.56 , 10.53 , 10.50 , 10.36 , 10.33 , 10.41 , 10.38 , 10.64 , 10.99 
Spain,ESP,"Percentage of students in tertiary education enrolled in programmes in unspecified fields, both sexes (%)",UIS.FOSEP.56.FUK, 0.21 , 0.23 , 0.27 , 0.23 , 0.12 , 0.30 , 0.47 , 1.44 , 0.46 , 0.78 , 0.48 , 0.02 
Spain,ESP,"Percentage of students in tertiary education enrolled in Science programmes, both sexes (%)",UIS.FOSEP.56.F400, 12.56 , 12.95 , 13.24 , 13.47 , 13.14 , 12.20 , 11.38 , 10.49 , 9.94 , 10.37 , 9.12 , 9.76 
Spain,ESP,"Percentage of students in tertiary education enrolled in Services programmes, both sexes (%)",UIS.FOSEP.56.F800, 3.45 , 3.88 , 4.30 , 4.82 , 5.15 , 5.41 , 5.59 , 5.58 , 5.77 , 4.92 , 5.82 , 5.34 
Spain,ESP,"Percentage of students in tertiary education enrolled in Social Sciences, Business and Law programmes, both sexes (%)",UIS.FOSEP.56.F300, 36.85 , 35.52 , 34.40 , 33.50 , 33.11 , 32.19 , 31.87 , 31.59 , 31.71 , 31.81 , 31.44 , 31.20 
Spain,ESP,Percentage of students in tertiary education who are female (%),SE.TER.ENRL.FE.ZS, 52.94 , 52.47 , 53.15 , 53.14 , 53.82 , 53.73 , 53.86 , 54.03 , 54.03 , 54.11 , 53.93 , 53.88 
Spain,ESP,"Percentage of students in upper secondary education enrolled in general programmes, both sexes (%)",UIS.GTVP.3.GPV, 66.52 , 64.36 , 62.02 , 62.80 , 61.30 , 57.44 , 57.46 , 56.58 , 56.17 , 57.08 , 55.43 , 54.73 
Spain,ESP,"Percentage of students in upper secondary education enrolled in vocational programmes, both sexes (%)",UIS.GTVP.3.V, 33.48 , 35.64 , 37.98 , 37.20 , 38.70 , 42.56 , 42.54 , 43.42 , 43.83 , 42.92 , 44.57 , 45.27 
Spain,ESP,Percentage of students in upper secondary education who are female (%),UIS.FEP.3, 53.04 , 52.57 , 53.01 , 52.30 , 52.45 , 52.60 , 52.60 , 52.81 , 52.30 , 51.47 , 50.55 , 49.79 
Spain,ESP,Percentage of students in upper secondary general education who are female (%),UIS.FEP.3.GPV, 53.80 , 53.97 , 54.82 , 54.99 , 55.15 , 54.87 , 54.73 , 54.68 , 54.58 , 54.24 , 53.60 , 52.94 
Spain,ESP,Percentage of students in upper secondary vocational education who are female (%),UIS.FEP.3.V, 51.52 , 50.04 , 50.05 , 47.76 , 48.17 , 49.54 , 49.73 , 50.38 , 49.38 , 47.78 , 46.76 , 45.98 
Spain,ESP,PISA: Distribution of Mathematics Scores: 10th Percentile Score,LO.PISA.MAT.P10, 358.00 ,,, 368.61 ,,, 366.05 ,,, 363.52 ,,
Spain,ESP,PISA: Distribution of Mathematics Scores: 25th Percentile Score,LO.PISA.MAT.P25, 416.00 ,,, 426.19 ,,, 420.82 ,,, 424.23 ,,
Spain,ESP,PISA: Distribution of Mathematics Scores: 50th Percentile Score,LO.PISA.MAT.P50, 476.00 ,,, 485.11 ,,, 479.96 ,,, 483.49 ,,
Spain,ESP,PISA: Distribution of Mathematics Scores: 5th Percentile Score,LO.PISA.MAT.P05, 323.00 ,,, 334.97 ,,, 331.99 ,,, 327.87 ,,
Spain,ESP,PISA: Distribution of Mathematics Scores: 75th Percentile Score,LO.PISA.MAT.P75, 540.00 ,,, 546.44 ,,, 541.87 ,,, 546.45 ,,
Spain,ESP,PISA: Distribution of Mathematics Scores: 90th Percentile Score,LO.PISA.MAT.P90, 592.00 ,,, 597.45 ,,, 592.61 ,,, 597.19 ,,
Spain,ESP,PISA: Distribution of Mathematics Scores: 95th Percentile Score,LO.PISA.MAT.P95, 621.00 ,,, 626.03 ,,, 621.93 ,,, 625.49 ,,
Spain,ESP,PISA: Distribution of Reading Scores: 10th Percentile Score,LO.PISA.REA.P10, 378.66 ,,, 353.55 ,,, 343.15 ,,, 363.79 ,,
Spain,ESP,PISA: Distribution of Reading Scores: 25th Percentile Score,LO.PISA.REA.P25, 436.30 ,,, 420.50 ,,, 405.36 ,,, 425.61 ,,
Spain,ESP,PISA: Distribution of Reading Scores: 50th Percentile Score,LO.PISA.REA.P50, 492.55 ,,, 480.54 ,,, 460.83 ,,, 481.04 ,,
Spain,ESP,PISA: Distribution of Reading Scores: 5th Percentile Score,LO.PISA.REA.P05, 344.00 ,,, 312.82 ,,, 303.65 ,,, 326.31 ,,
Spain,ESP,PISA: Distribution of Reading Scores: 75th Percentile Score,LO.PISA.REA.P75, 553.35 ,,, 548.19 ,,, 522.93 ,,, 542.56 ,,
Spain,ESP,PISA: Distribution of Reading Scores: 90th Percentile Score,LO.PISA.REA.P90, 597.11 ,,, 597.04 ,,, 569.16 ,,, 588.05 ,,
Spain,ESP,PISA: Distribution of Reading Scores: 95th Percentile Score,LO.PISA.REA.P95, 620.00 ,,, 625.11 ,,, 594.22 ,,, 613.36 ,,
Spain,ESP,PISA: Distribution of Science Scores: 10th Percentile Score,LO.PISA.SCI.P10, 367.00 ,,, 355.38 ,,, 370.02 ,,, 373.03 ,,
Spain,ESP,PISA: Distribution of Science Scores: 25th Percentile Score,LO.PISA.SCI.P25, 425.00 ,,, 420.67 ,,, 426.68 ,,, 431.22 ,,
