Country Name,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
United Kingdom,"Population, ages 12-15, female",SP.POP.1215.FE.UN," 1,489,117.00 "," 1,503,230.00 "," 1,514,147.00 "," 1,520,828.00 "," 1,522,144.00 "," 1,517,487.00 "," 1,506,494.00 "," 1,489,848.00 "," 1,469,378.00 "," 1,447,620.00 "," 1,426,644.00 "," 1,406,780.00 "
United Kingdom,"Population, ages 12-15, male",SP.POP.1215.MA.UN," 1,555,979.00 "," 1,574,249.00 "," 1,589,497.00 "," 1,600,238.00 "," 1,604,825.00 "," 1,602,285.00 "," 1,592,058.00 "," 1,574,953.00 "," 1,553,138.00 "," 1,529,682.00 "," 1,507,061.00 "," 1,485,682.00 "
United Kingdom,"Population, ages 12-15, total",SP.POP.1215.TO.UN," 3,045,096.00 "," 3,077,479.00 "," 3,103,644.00 "," 3,121,066.00 "," 3,126,969.00 "," 3,119,772.00 "," 3,098,552.00 "," 3,064,801.00 "," 3,022,516.00 "," 2,977,302.00 "," 2,933,705.00 "," 2,892,462.00 "
United Kingdom,"Population, ages 12-16, female",SP.POP.1216.FE.UN," 1,853,550.00 "," 1,874,414.00 "," 1,891,182.00 "," 1,902,552.00 "," 1,907,218.00 "," 1,904,461.00 "," 1,893,780.00 "," 1,875,845.00 "," 1,852,696.00 "," 1,827,201.00 "," 1,801,742.00 "," 1,776,711.00 "
United Kingdom,"Population, ages 12-16, male",SP.POP.1216.MA.UN," 1,934,474.00 "," 1,960,953.00 "," 1,983,669.00 "," 2,000,723.00 "," 2,010,103.00 "," 2,010,590.00 "," 2,001,420.00 "," 1,983,411.00 "," 1,959,004.00 "," 1,931,701.00 "," 1,904,373.00 "," 1,877,497.00 "
United Kingdom,"Population, ages 12-16, total",SP.POP.1216.TO.UN," 3,788,024.00 "," 3,835,367.00 "," 3,874,851.00 "," 3,903,275.00 "," 3,917,321.00 "," 3,915,051.00 "," 3,895,200.00 "," 3,859,256.00 "," 3,811,700.00 "," 3,758,902.00 "," 3,706,115.00 "," 3,654,208.00 "
United Kingdom,"Population, ages 12-17, female",SP.POP.1217.FE.UN," 2,214,281.00 "," 2,242,506.00 "," 2,266,037.00 "," 2,283,231.00 "," 2,292,512.00 "," 2,292,962.00 "," 2,283,907.00 "," 2,265,964.00 "," 2,241,300.00 "," 2,213,022.00 "," 2,183,750.00 "," 2,153,925.00 "
United Kingdom,"Population, ages 12-17, male",SP.POP.1217.MA.UN," 2,307,790.00 "," 2,343,164.00 "," 2,374,417.00 "," 2,399,134.00 "," 2,414,812.00 "," 2,419,876.00 "," 2,413,319.00 "," 2,395,927.00 "," 2,370,313.00 "," 2,340,305.00 "," 2,309,085.00 "," 2,277,180.00 "
United Kingdom,"Population, ages 12-17, total",SP.POP.1217.TO.UN," 4,522,071.00 "," 4,585,670.00 "," 4,640,454.00 "," 4,682,365.00 "," 4,707,324.00 "," 4,712,838.00 "," 4,697,226.00 "," 4,661,891.00 "," 4,611,613.00 "," 4,553,327.00 "," 4,492,835.00 "," 4,431,105.00 "
United Kingdom,"Population, ages 12-18, female",SP.POP.1218.FE.UN," 2,570,091.00 "," 2,605,422.00 "," 2,636,362.00 "," 2,660,667.00 "," 2,676,098.00 "," 2,681,246.00 "," 2,675,175.00 "," 2,658,498.00 "," 2,633,486.00 "," 2,603,497.00 "," 2,571,388.00 "," 2,537,635.00 "
United Kingdom,"Population, ages 12-18, male",SP.POP.1218.MA.UN," 2,674,221.00 "," 2,718,186.00 "," 2,758,716.00 "," 2,792,586.00 "," 2,816,356.00 "," 2,827,749.00 "," 2,825,426.00 "," 2,810,195.00 "," 2,784,807.00 "," 2,753,413.00 "," 2,719,493.00 "," 2,683,605.00 "
United Kingdom,"Population, ages 12-18, total",SP.POP.1218.TO.UN," 5,244,312.00 "," 5,323,608.00 "," 5,395,078.00 "," 5,453,253.00 "," 5,492,454.00 "," 5,508,995.00 "," 5,500,601.00 "," 5,468,693.00 "," 5,418,293.00 "," 5,356,910.00 "," 5,290,881.00 "," 5,221,240.00 "
United Kingdom,"Population, ages 13-16, female",SP.POP.1316.FE.UN," 1,476,758.00 "," 1,496,178.00 "," 1,512,287.00 "," 1,523,986.00 "," 1,530,237.00 "," 1,530,445.00 "," 1,524,158.00 "," 1,511,794.00 "," 1,494,835.00 "," 1,475,402.00 "," 1,455,287.00 "," 1,434,788.00 "
United Kingdom,"Population, ages 13-16, male",SP.POP.1316.MA.UN," 1,539,586.00 "," 1,563,846.00 "," 1,585,163.00 "," 1,601,918.00 "," 1,612,453.00 "," 1,615,727.00 "," 1,611,066.00 "," 1,599,003.00 "," 1,581,324.00 "," 1,560,644.00 "," 1,539,139.00 "," 1,517,168.00 "
United Kingdom,"Population, ages 13-16, total",SP.POP.1316.TO.UN," 3,016,344.00 "," 3,060,024.00 "," 3,097,450.00 "," 3,125,904.00 "," 3,142,690.00 "," 3,146,172.00 "," 3,135,224.00 "," 3,110,797.00 "," 3,076,159.00 "," 3,036,046.00 "," 2,994,426.00 "," 2,951,956.00 "
United Kingdom,"Population, ages 13-17, female",SP.POP.1317.FE.UN," 1,837,489.00 "," 1,864,270.00 "," 1,887,142.00 "," 1,904,665.00 "," 1,915,531.00 "," 1,918,946.00 "," 1,914,285.00 "," 1,901,913.00 "," 1,883,439.00 "," 1,861,223.00 "," 1,837,295.00 "," 1,812,002.00 "
United Kingdom,"Population, ages 13-17, male",SP.POP.1317.MA.UN," 1,912,902.00 "," 1,946,057.00 "," 1,975,911.00 "," 2,000,329.00 "," 2,017,162.00 "," 2,025,013.00 "," 2,022,965.00 "," 2,011,519.00 "," 1,992,633.00 "," 1,969,248.00 "," 1,943,851.00 "," 1,916,851.00 "
United Kingdom,"Population, ages 13-17, total",SP.POP.1317.TO.UN," 3,750,391.00 "," 3,810,327.00 "," 3,863,053.00 "," 3,904,994.00 "," 3,932,693.00 "," 3,943,959.00 "," 3,937,250.00 "," 3,913,432.00 "," 3,876,072.00 "," 3,830,471.00 "," 3,781,146.00 "," 3,728,853.00 "
United Kingdom,"Population, ages 13-18, female",SP.POP.1318.FE.UN," 2,193,299.00 "," 2,227,186.00 "," 2,257,467.00 "," 2,282,101.00 "," 2,299,117.00 "," 2,307,230.00 "," 2,305,553.00 "," 2,294,447.00 "," 2,275,625.00 "," 2,251,698.00 "," 2,224,933.00 "," 2,195,712.00 "
United Kingdom,"Population, ages 13-18, male",SP.POP.1318.MA.UN," 2,279,333.00 "," 2,321,079.00 "," 2,360,210.00 "," 2,393,781.00 "," 2,418,706.00 "," 2,432,886.00 "," 2,435,072.00 "," 2,425,787.00 "," 2,407,127.00 "," 2,382,356.00 "," 2,354,259.00 "," 2,323,276.00 "
United Kingdom,"Population, ages 13-18, total",SP.POP.1318.TO.UN," 4,472,632.00 "," 4,548,265.00 "," 4,617,677.00 "," 4,675,882.00 "," 4,717,823.00 "," 4,740,116.00 "," 4,740,625.00 "," 4,720,234.00 "," 4,682,752.00 "," 4,634,054.00 "," 4,579,192.00 "," 4,518,988.00 "
United Kingdom,"Population, ages 13-19, female",SP.POP.1319.FE.UN," 2,544,013.00 "," 2,584,101.00 "," 2,622,115.00 "," 2,655,066.00 "," 2,679,778.00 "," 2,694,063.00 "," 2,696,672.00 "," 2,688,051.00 "," 2,670,034.00 "," 2,645,547.00 "," 2,617,131.00 "," 2,585,184.00 "
United Kingdom,"Population, ages 13-19, male",SP.POP.1319.MA.UN," 2,638,417.00 "," 2,687,715.00 "," 2,736,484.00 "," 2,780,588.00 "," 2,815,388.00 "," 2,837,627.00 "," 2,845,612.00 "," 2,839,991.00 "," 2,823,001.00 "," 2,798,279.00 "," 2,768,934.00 "," 2,735,411.00 "
United Kingdom,"Population, ages 13-19, total",SP.POP.1319.TO.UN," 5,182,430.00 "," 5,271,816.00 "," 5,358,599.00 "," 5,435,654.00 "," 5,495,166.00 "," 5,531,690.00 "," 5,542,284.00 "," 5,528,042.00 "," 5,493,035.00 "," 5,443,826.00 "," 5,386,065.00 "," 5,320,595.00 "
United Kingdom,"Population, ages 14-18, female",SP.POP.1418.FE.UN," 1,818,928.00 "," 1,849,950.00 "," 1,878,153.00 "," 1,901,760.00 "," 1,919,110.00 "," 1,929,083.00 "," 1,930,871.00 "," 1,924,617.00 "," 1,911,527.00 "," 1,893,513.00 "," 1,872,278.00 "," 1,848,126.00 "
United Kingdom,"Population, ages 14-18, male",SP.POP.1418.MA.UN," 1,887,649.00 "," 1,925,573.00 "," 1,961,655.00 "," 1,993,314.00 "," 2,017,893.00 "," 2,033,539.00 "," 2,039,125.00 "," 2,034,926.00 "," 2,022,438.00 "," 2,004,086.00 "," 1,981,983.00 "," 1,956,467.00 "
United Kingdom,"Population, ages 14-18, total",SP.POP.1418.TO.UN," 3,706,577.00 "," 3,775,523.00 "," 3,839,808.00 "," 3,895,074.00 "," 3,937,003.00 "," 3,962,622.00 "," 3,969,996.00 "," 3,959,543.00 "," 3,933,965.00 "," 3,897,599.00 "," 3,854,261.00 "," 3,804,593.00 "
United Kingdom,"Population, ages 14-19, female",SP.POP.1419.FE.UN," 2,169,642.00 "," 2,206,865.00 "," 2,242,801.00 "," 2,274,725.00 "," 2,299,771.00 "," 2,315,916.00 "," 2,321,990.00 "," 2,318,221.00 "," 2,305,936.00 "," 2,287,362.00 "," 2,264,476.00 "," 2,237,598.00 "
United Kingdom,"Population, ages 14-19, male",SP.POP.1419.MA.UN," 2,246,733.00 "," 2,292,209.00 "," 2,337,929.00 "," 2,380,121.00 "," 2,414,575.00 "," 2,438,280.00 "," 2,449,665.00 "," 2,449,130.00 "," 2,438,312.00 "," 2,420,009.00 "," 2,396,658.00 "," 2,368,602.00 "
United Kingdom,"Population, ages 14-19, total",SP.POP.1419.TO.UN," 4,416,375.00 "," 4,499,074.00 "," 4,580,730.00 "," 4,654,846.00 "," 4,714,346.00 "," 4,754,196.00 "," 4,771,655.00 "," 4,767,351.00 "," 4,744,248.00 "," 4,707,371.00 "," 4,661,134.00 "," 4,606,200.00 "
United Kingdom,"Population, ages 15-24, female",SP.POP.1524.FE.UN," 3,544,445.00 "," 3,587,463.00 "," 3,648,437.00 "," 3,718,362.00 "," 3,785,340.00 "," 3,840,437.00 "," 3,880,355.00 "," 3,906,078.00 "," 3,918,354.00 "," 3,919,591.00 "," 3,911,842.00 "," 3,895,025.00 "
United Kingdom,"Population, ages 15-24, male",SP.POP.1524.MA.UN," 3,617,697.00 "," 3,672,327.00 "," 3,750,348.00 "," 3,840,542.00 "," 3,927,871.00 "," 4,001,047.00 "," 4,056,059.00 "," 4,094,255.00 "," 4,116,432.00 "," 4,125,381.00 "," 4,123,472.00 "," 4,110,489.00 "
United Kingdom,"Population, ages 15-24, total",SP.POP.1524.TO.UN," 7,162,142.00 "," 7,259,790.00 "," 7,398,785.00 "," 7,558,904.00 "," 7,713,211.00 "," 7,841,484.00 "," 7,936,414.00 "," 8,000,333.00 "," 8,034,786.00 "," 8,044,972.00 "," 8,035,314.00 "," 8,005,514.00 "
United Kingdom,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS, 65.07 , 65.22 , 65.41 , 65.61 , 65.81 , 65.98 , 66.05 , 66.08 , 66.07 , 66.00 , 65.88 , 65.56 
United Kingdom,"Population, ages 15-64, female",SP.POP.1564.FE.IN," 19,279,137.00 "," 19,396,406.00 "," 19,527,950.00 "," 19,669,502.00 "," 19,827,606.00 "," 20,000,574.00 "," 20,169,494.00 "," 20,340,524.00 "," 20,501,162.00 "," 20,639,706.00 "," 20,766,100.00 "," 20,824,703.00 "
United Kingdom,"Population, ages 15-64, male",SP.POP.1564.MA.IN," 19,043,467.00 "," 19,162,640.00 "," 19,305,834.00 "," 19,467,147.00 "," 19,649,905.00 "," 19,849,507.00 "," 20,017,262.00 "," 20,181,890.00 "," 20,333,554.00 "," 20,463,641.00 "," 20,584,219.00 "," 20,650,028.00 "
United Kingdom,"Population, ages 15-64, total",SP.POP.1564.TO," 38,322,601.00 "," 38,559,216.00 "," 38,833,981.00 "," 39,136,786.00 "," 39,477,562.00 "," 39,850,079.00 "," 40,186,774.00 "," 40,522,451.00 "," 40,834,771.00 "," 41,103,390.00 "," 41,350,322.00 "," 41,474,839.00 "
United Kingdom,"Population, ages 3-5, female",SP.POP.0305.FE.UN," 1,073,766.00 "," 1,057,972.00 "," 1,041,682.00 "," 1,026,409.00 "," 1,014,038.00 "," 1,005,904.00 "," 1,002,469.00 "," 1,003,379.00 "," 1,008,109.00 "," 1,015,744.00 "," 1,025,436.00 "," 1,037,312.00 "
United Kingdom,"Population, ages 3-5, male",SP.POP.0305.MA.UN," 1,128,395.00 "," 1,111,839.00 "," 1,094,365.00 "," 1,077,726.00 "," 1,064,135.00 "," 1,055,183.00 "," 1,051,391.00 "," 1,052,346.00 "," 1,057,447.00 "," 1,065,655.00 "," 1,076,018.00 "," 1,088,668.00 "
United Kingdom,"Population, ages 3-5, total",SP.POP.0305.TO.UN," 2,202,161.00 "," 2,169,811.00 "," 2,136,047.00 "," 2,104,135.00 "," 2,078,173.00 "," 2,061,087.00 "," 2,053,860.00 "," 2,055,725.00 "," 2,065,556.00 "," 2,081,399.00 "," 2,101,454.00 "," 2,125,980.00 "
United Kingdom,"Population, ages 4-6, female",SP.POP.0406.FE.UN," 1,088,312.00 "," 1,072,613.00 "," 1,055,557.00 "," 1,038,706.00 "," 1,024,039.00 "," 1,013,015.00 "," 1,006,033.00 "," 1,002,868.00 "," 1,003,546.00 "," 1,007,872.00 "," 1,015,494.00 "," 1,026,789.00 "
United Kingdom,"Population, ages 4-6, male",SP.POP.0406.MA.UN," 1,143,786.00 "," 1,127,455.00 "," 1,109,273.00 "," 1,091,040.00 "," 1,075,066.00 "," 1,063,072.00 "," 1,055,507.00 "," 1,052,095.00 "," 1,052,833.00 "," 1,057,468.00 "," 1,065,587.00 "," 1,077,594.00 "
United Kingdom,"Population, ages 4-6, total",SP.POP.0406.TO.UN," 2,232,098.00 "," 2,200,068.00 "," 2,164,830.00 "," 2,129,746.00 "," 2,099,105.00 "," 2,076,087.00 "," 2,061,540.00 "," 2,054,963.00 "," 2,056,379.00 "," 2,065,340.00 "," 2,081,081.00 "," 2,104,383.00 "
United Kingdom,"Population, ages 5-10, female",SP.POP.0510.FE.UN," 2,225,276.00 "," 2,203,859.00 "," 2,177,509.00 "," 2,148,391.00 "," 2,119,295.00 "," 2,092,493.00 "," 2,068,418.00 "," 2,047,369.00 "," 2,031,224.00 "," 2,022,118.00 "," 2,021,315.00 "," 2,029,951.00 "
United Kingdom,"Population, ages 5-10, male",SP.POP.0510.MA.UN," 2,338,182.00 "," 2,317,184.00 "," 2,290,274.00 "," 2,259,872.00 "," 2,229,165.00 "," 2,200,744.00 "," 2,175,068.00 "," 2,152,403.00 "," 2,134,837.00 "," 2,124,742.00 "," 2,123,544.00 "," 2,132,493.00 "
United Kingdom,"Population, ages 5-10, total",SP.POP.0510.TO.UN," 4,563,458.00 "," 4,521,043.00 "," 4,467,783.00 "," 4,408,263.00 "," 4,348,460.00 "," 4,293,237.00 "," 4,243,486.00 "," 4,199,772.00 "," 4,166,061.00 "," 4,146,860.00 "," 4,144,859.00 "," 4,162,444.00 "
United Kingdom,"Population, ages 5-11, female",SP.POP.0511.FE.UN," 2,602,582.00 "," 2,581,279.00 "," 2,554,182.00 "," 2,523,380.00 "," 2,491,561.00 "," 2,460,991.00 "," 2,432,083.00 "," 2,405,369.00 "," 2,383,287.00 "," 2,368,701.00 "," 2,363,434.00 "," 2,368,748.00 "
United Kingdom,"Population, ages 5-11, male",SP.POP.0511.MA.UN," 2,734,061.00 "," 2,713,778.00 "," 2,686,638.00 "," 2,654,942.00 "," 2,621,728.00 "," 2,589,553.00 "," 2,558,830.00 "," 2,530,080.00 "," 2,506,040.00 "," 2,489,938.00 "," 2,483,852.00 "," 2,489,183.00 "
United Kingdom,"Population, ages 5-11, total",SP.POP.0511.TO.UN," 5,336,643.00 "," 5,295,057.00 "," 5,240,820.00 "," 5,178,322.00 "," 5,113,289.00 "," 5,050,544.00 "," 4,990,913.00 "," 4,935,449.00 "," 4,889,327.00 "," 4,858,639.00 "," 4,847,286.00 "," 4,857,931.00 "
United Kingdom,"Population, ages 5-9, female",SP.POP.0509.FE.UN," 1,848,916.00 "," 1,828,614.00 "," 1,804,352.00 "," 1,778,199.00 "," 1,752,814.00 "," 1,730,313.00 "," 1,711,120.00 "," 1,695,360.00 "," 1,684,390.00 "," 1,679,679.00 "," 1,682,016.00 "," 1,692,359.00 "
United Kingdom,"Population, ages 5-9, male",SP.POP.0509.MA.UN," 1,943,011.00 "," 1,922,696.00 "," 1,897,565.00 "," 1,869,952.00 "," 1,842,922.00 "," 1,818,907.00 "," 1,798,371.00 "," 1,781,396.00 "," 1,769,469.00 "," 1,764,200.00 "," 1,766,463.00 "," 1,777,304.00 "
United Kingdom,"Population, ages 5-9, total",SP.POP.0509.TO.UN," 3,791,927.00 "," 3,751,310.00 "," 3,701,917.00 "," 3,648,151.00 "," 3,595,736.00 "," 3,549,220.00 "," 3,509,491.00 "," 3,476,756.00 "," 3,453,859.00 "," 3,443,879.00 "," 3,448,479.00 "," 3,469,663.00 "
United Kingdom,"Population, ages 6-10, female",SP.POP.0610.FE.UN," 1,862,264.00 "," 1,846,192.00 "," 1,825,662.00 "," 1,802,303.00 "," 1,778,226.00 "," 1,755,203.00 "," 1,733,533.00 "," 1,713,592.00 "," 1,697,239.00 "," 1,686,663.00 "," 1,683,242.00 "," 1,687,975.00 "
United Kingdom,"Population, ages 6-10, male",SP.POP.0610.MA.UN," 1,956,662.00 "," 1,941,231.00 "," 1,920,532.00 "," 1,896,367.00 "," 1,871,132.00 "," 1,846,824.00 "," 1,823,755.00 "," 1,802,282.00 "," 1,784,486.00 "," 1,772,813.00 "," 1,768,823.00 "," 1,773,622.00 "
United Kingdom,"Population, ages 6-10, total",SP.POP.0610.TO.UN," 3,818,926.00 "," 3,787,423.00 "," 3,746,194.00 "," 3,698,670.00 "," 3,649,358.00 "," 3,602,027.00 "," 3,557,288.00 "," 3,515,874.00 "," 3,481,725.00 "," 3,459,476.00 "," 3,452,065.00 "," 3,461,597.00 "
United Kingdom,"Population, ages 6-11, female",SP.POP.0611.FE.UN," 2,239,570.00 "," 2,223,612.00 "," 2,202,335.00 "," 2,177,292.00 "," 2,150,492.00 "," 2,123,701.00 "," 2,097,198.00 "," 2,071,592.00 "," 2,049,302.00 "," 2,033,246.00 "," 2,025,361.00 "," 2,026,772.00 "
United Kingdom,"Population, ages 6-11, male",SP.POP.0611.MA.UN," 2,352,541.00 "," 2,337,825.00 "," 2,316,896.00 "," 2,291,437.00 "," 2,263,695.00 "," 2,235,633.00 "," 2,207,517.00 "," 2,179,959.00 "," 2,155,689.00 "," 2,138,009.00 "," 2,129,131.00 "," 2,130,312.00 "
United Kingdom,"Population, ages 6-11, total",SP.POP.0611.TO.UN," 4,592,111.00 "," 4,561,437.00 "," 4,519,231.00 "," 4,468,729.00 "," 4,414,187.00 "," 4,359,334.00 "," 4,304,715.00 "," 4,251,551.00 "," 4,204,991.00 "," 4,171,255.00 "," 4,154,492.00 "," 4,157,084.00 "
United Kingdom,"Population, ages 6-12, female",SP.POP.0612.FE.UN," 2,616,362.00 "," 2,601,848.00 "," 2,581,230.00 "," 2,555,858.00 "," 2,527,473.00 "," 2,497,717.00 "," 2,466,820.00 "," 2,435,643.00 "," 2,407,163.00 "," 2,385,045.00 "," 2,371,816.00 "," 2,368,695.00 "
United Kingdom,"Population, ages 6-12, male",SP.POP.0612.MA.UN," 2,747,429.00 "," 2,734,932.00 "," 2,715,402.00 "," 2,690,242.00 "," 2,661,345.00 "," 2,630,496.00 "," 2,597,871.00 "," 2,564,367.00 "," 2,533,369.00 "," 2,509,066.00 "," 2,494,365.00 "," 2,490,641.00 "
United Kingdom,"Population, ages 6-12, total",SP.POP.0612.TO.UN," 5,363,791.00 "," 5,336,780.00 "," 5,296,632.00 "," 5,246,100.00 "," 5,188,818.00 "," 5,128,213.00 "," 5,064,691.00 "," 5,000,010.00 "," 4,940,532.00 "," 4,894,111.00 "," 4,866,181.00 "," 4,859,336.00 "
United Kingdom,"Population, ages 6-9, female",SP.POP.0609.FE.UN," 1,485,904.00 "," 1,470,947.00 "," 1,452,505.00 "," 1,432,111.00 "," 1,411,745.00 "," 1,393,023.00 "," 1,376,235.00 "," 1,361,583.00 "," 1,350,405.00 "," 1,344,224.00 "," 1,343,943.00 "," 1,350,383.00 "
United Kingdom,"Population, ages 6-9, male",SP.POP.0609.MA.UN," 1,561,491.00 "," 1,546,743.00 "," 1,527,823.00 "," 1,506,447.00 "," 1,484,889.00 "," 1,464,987.00 "," 1,447,058.00 "," 1,431,275.00 "," 1,419,118.00 "," 1,412,271.00 "," 1,411,742.00 "," 1,418,433.00 "
United Kingdom,"Population, ages 6-9, total",SP.POP.0609.TO.UN," 3,047,395.00 "," 3,017,690.00 "," 2,980,328.00 "," 2,938,558.00 "," 2,896,634.00 "," 2,858,010.00 "," 2,823,293.00 "," 2,792,858.00 "," 2,769,523.00 "," 2,756,495.00 "," 2,755,685.00 "," 2,768,816.00 "
United Kingdom,"Population, ages 7-10, female",SP.POP.0710.FE.UN," 1,495,122.00 "," 1,484,011.00 "," 1,469,135.00 "," 1,451,617.00 "," 1,432,920.00 "," 1,414,319.00 "," 1,396,003.00 "," 1,378,375.00 "," 1,363,122.00 "," 1,352,280.00 "," 1,347,187.00 "," 1,348,656.00 "
United Kingdom,"Population, ages 7-10, male",SP.POP.0710.MA.UN," 1,570,775.00 "," 1,560,446.00 "," 1,545,722.00 "," 1,527,828.00 "," 1,508,403.00 "," 1,488,869.00 "," 1,469,410.00 "," 1,450,428.00 "," 1,433,821.00 "," 1,421,880.00 "," 1,416,128.00 "," 1,417,469.00 "
United Kingdom,"Population, ages 7-10, total",SP.POP.0710.TO.UN," 3,065,897.00 "," 3,044,457.00 "," 3,014,857.00 "," 2,979,445.00 "," 2,941,323.00 "," 2,903,188.00 "," 2,865,413.00 "," 2,828,803.00 "," 2,796,943.00 "," 2,774,160.00 "," 2,763,315.00 "," 2,766,125.00 "
United Kingdom,"Population, ages 7-11, female",SP.POP.0711.FE.UN," 1,872,428.00 "," 1,861,431.00 "," 1,845,808.00 "," 1,826,606.00 "," 1,805,186.00 "," 1,782,817.00 "," 1,759,668.00 "," 1,736,375.00 "," 1,715,185.00 "," 1,698,863.00 "," 1,689,306.00 "," 1,687,453.00 "
United Kingdom,"Population, ages 7-11, male",SP.POP.0711.MA.UN," 1,966,654.00 "," 1,957,040.00 "," 1,942,086.00 "," 1,922,898.00 "," 1,900,966.00 "," 1,877,678.00 "," 1,853,172.00 "," 1,828,105.00 "," 1,805,024.00 "," 1,787,076.00 "," 1,776,436.00 "," 1,774,159.00 "
United Kingdom,"Population, ages 7-11, total",SP.POP.0711.TO.UN," 3,839,082.00 "," 3,818,471.00 "," 3,787,894.00 "," 3,749,504.00 "," 3,706,152.00 "," 3,660,495.00 "," 3,612,840.00 "," 3,564,480.00 "," 3,520,209.00 "," 3,485,939.00 "," 3,465,742.00 "," 3,461,612.00 "
United Kingdom,"Population, ages 7-12, female",SP.POP.0712.FE.UN," 2,249,220.00 "," 2,239,667.00 "," 2,224,703.00 "," 2,205,172.00 "," 2,182,167.00 "," 2,156,833.00 "," 2,129,290.00 "," 2,100,426.00 "," 2,073,046.00 "," 2,050,662.00 "," 2,035,761.00 "," 2,029,376.00 "
United Kingdom,"Population, ages 7-12, male",SP.POP.0712.MA.UN," 2,361,542.00 "," 2,354,147.00 "," 2,340,592.00 "," 2,321,703.00 "," 2,298,616.00 "," 2,272,541.00 "," 2,243,526.00 "," 2,212,513.00 "," 2,182,704.00 "," 2,158,133.00 "," 2,141,670.00 "," 2,134,488.00 "
United Kingdom,"Population, ages 7-12, total",SP.POP.0712.TO.UN," 4,610,762.00 "," 4,593,814.00 "," 4,565,295.00 "," 4,526,875.00 "," 4,480,783.00 "," 4,429,374.00 "," 4,372,816.00 "," 4,312,939.00 "," 4,255,750.00 "," 4,208,795.00 "," 4,177,431.00 "," 4,163,864.00 "
United Kingdom,"Population, ages 7-13, female",SP.POP.0713.FE.UN," 2,623,591.00 "," 2,616,903.00 "," 2,604,017.00 "," 2,585,513.00 "," 2,562,174.00 "," 2,534,980.00 "," 2,503,972.00 "," 2,470,256.00 "," 2,437,144.00 "," 2,408,847.00 "," 2,388,416.00 "," 2,376,962.00 "
United Kingdom,"Population, ages 7-13, male",SP.POP.0713.MA.UN," 2,753,226.00 "," 2,749,653.00 "," 2,739,147.00 "," 2,722,170.00 "," 2,699,429.00 "," 2,671,888.00 "," 2,639,473.00 "," 2,603,374.00 "," 2,567,393.00 "," 2,536,403.00 "," 2,513,946.00 "," 2,501,297.00 "
United Kingdom,"Population, ages 7-13, total",SP.POP.0713.TO.UN," 5,376,817.00 "," 5,366,556.00 "," 5,343,164.00 "," 5,307,683.00 "," 5,261,603.00 "," 5,206,868.00 "," 5,143,445.00 "," 5,073,630.00 "," 5,004,537.00 "," 4,945,250.00 "," 4,902,362.00 "," 4,878,259.00 "
United Kingdom,"Population, ages 7-9, female",SP.POP.0709.FE.UN," 1,118,762.00 "," 1,108,766.00 "," 1,095,978.00 "," 1,081,425.00 "," 1,066,439.00 "," 1,052,139.00 "," 1,038,705.00 "," 1,026,366.00 "," 1,016,288.00 "," 1,009,841.00 "," 1,007,888.00 "," 1,011,064.00 "
United Kingdom,"Population, ages 7-9, male",SP.POP.0709.MA.UN," 1,175,604.00 "," 1,165,958.00 "," 1,153,013.00 "," 1,137,908.00 "," 1,122,160.00 "," 1,107,032.00 "," 1,092,713.00 "," 1,079,421.00 "," 1,068,453.00 "," 1,061,338.00 "," 1,059,047.00 "," 1,062,280.00 "
United Kingdom,"Population, ages 7-9, total",SP.POP.0709.TO.UN," 2,294,366.00 "," 2,274,724.00 "," 2,248,991.00 "," 2,219,333.00 "," 2,188,599.00 "," 2,159,171.00 "," 2,131,418.00 "," 2,105,787.00 "," 2,084,741.00 "," 2,071,179.00 "," 2,066,935.00 "," 2,073,344.00 "
United Kingdom,"Population, female",SP.POP.TOTL.FE.IN," 30,198,618.00 "," 30,290,831.00 "," 30,391,190.00 "," 30,502,795.00 "," 30,647,020.00 "," 30,830,649.00 "," 31,033,778.00 "," 31,254,862.00 "," 31,482,288.00 "," 31,702,292.00 "," 31,932,131.00 "," 32,162,192.00 "
United Kingdom,"Population, female (% of total)",SP.POP.TOTL.FE.ZS, 51.28 , 51.24 , 51.19 , 51.14 , 51.09 , 51.04 , 51.00 , 50.97 , 50.94 , 50.91 , 50.87 , 50.84 
United Kingdom,"Population, male",SP.POP.TOTL.MA.IN," 28,693,896.00 "," 28,828,842.00 "," 28,979,289.00 "," 29,144,782.00 "," 29,340,885.00 "," 29,570,557.00 "," 29,813,042.00 "," 30,067,601.00 "," 30,324,707.00 "," 30,573,978.00 "," 30,834,234.00 "," 31,096,726.00 "
United Kingdom,"Population, male (% of total)",SP.POP.TOTL.MA.ZS, 48.72 , 48.76 , 48.81 , 48.86 , 48.91 , 48.96 , 49.00 , 49.03 , 49.06 , 49.09 , 49.13 , 49.16 
United Kingdom,"Population, total",SP.POP.TOTL," 58,892,514.00 "," 59,119,673.00 "," 59,370,479.00 "," 59,647,577.00 "," 59,987,905.00 "," 60,401,206.00 "," 60,846,820.00 "," 61,322,463.00 "," 61,806,995.00 "," 62,276,270.00 "," 62,766,365.00 "," 63,258,918.00 "
United Kingdom,Pupil-teacher ratio in lower secondary education (headcount basis),UIS.PTRHC.2, 16.08 , 15.84 , 16.11 , 15.90 , 15.75 , 15.39 , 15.52 , 15.30 , 15.25 ,,,
