Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Spain,ESP,LLECE: 6th grade students by science proficiency level (%). Level 4,LO.LLECE.SCI6.4,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT3.P10,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT3.P25,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Mathematics Scores: 50th Percentile Score,LO.LLECE.MAT3.P50,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Reading Scores: 10th Percentile Score,LO.LLECE.REA3.P10,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Reading Scores: 25th Percentile Score,LO.LLECE.REA3.P25,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Reading Scores: 50th Percentile Score,LO.LLECE.REA3.P50,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Reading Scores: 75th Percentile Score,LO.LLECE.REA3.P75,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 3rd Grade Reading Scores: 90th Percentile Score,LO.LLECE.REA3.P90,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Mathematics Scores: 50th Percentile Score,LO.LLECE.MAT4.P50,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT4.P75,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT4.P90,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Reading Scores: 10th Percentile Score,LO.LLECE.REA4.P10,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Reading Scores: 25th Percentile Score,LO.LLECE.REA4.P25,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Reading Scores: 50th Percentile Score,LO.LLECE.REA4.P50,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Reading Scores: 75th Percentile Score,LO.LLECE.REA4.P75,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 4th Grade Reading Scores: 90th Percentile Score,LO.LLECE.REA4.P90,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT6.P10,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT6.P25,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Mathematics Scores: 50th Percentile Score,LO.LLECE.MAT6.P50,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT6.P75,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT6.P90,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Reading Scores: 10th Percentile Score,LO.LLECE.REA6.P10,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Reading Scores: 25th Percentile Score,LO.LLECE.REA6.P25,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Reading Scores: 50th Percentile Score,LO.LLECE.REA6.P50,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Reading Scores: 75th Percentile Score,LO.LLECE.REA6.P75,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Reading Scores: 90th Percentile Score,LO.LLECE.REA6.P90,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Science Scores: 10th Percentile Score,LO.LLECE.SCI6.P10,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Science Scores: 25th Percentile Score,LO.LLECE.SCI6.P25,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Science Scores: 50th Percentile Score,LO.LLECE.SCI6.P50,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Science Scores: 75th Percentile Score,LO.LLECE.SCI6.P75,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Distribution of 6th Grade Science Scores: 90th Percentile Score,LO.LLECE.SCI6.P90,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by mathematics proficiency level (%). Below Level 1,LO.LLECE.MAT3.0.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by reading proficiency level (%). Below Level 1,LO.LLECE.REA3.0.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by reading proficiency level (%). Level 1,LO.LLECE.REA3.1.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by reading proficiency level (%). Level 2,LO.LLECE.REA3.2.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by reading proficiency level (%). Level 3,LO.LLECE.REA3.3.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 3rd grade students by reading proficiency level (%). Level 4,LO.LLECE.REA3.4.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by mathematics proficiency level (%). Below Level 1,LO.LLECE.MAT6.0.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT6.1.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT6.2.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT6.3.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT6.4.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by reading proficiency level (%). Below Level 1,LO.LLECE.REA6.0.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by reading proficiency level (%). Level 1,LO.LLECE.REA6.1.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by reading proficiency level (%). Level 2,LO.LLECE.REA6.2.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by reading proficiency level (%). Level 3,LO.LLECE.REA6.3.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by reading proficiency level (%). Level 4,LO.LLECE.REA6.4.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by science proficiency level (%). Below Level 1,LO.LLECE.SCI6.0.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by science proficiency level (%). Level 1,LO.LLECE.SCI6.1.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by science proficiency level (%). Level 2,LO.LLECE.SCI6.2.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by science proficiency level (%). Level 3,LO.LLECE.SCI6.3.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Female 6th grade students by science proficiency level (%). Level 4,LO.LLECE.SCI6.4.FE,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by mathematics proficiency level (%). Below Level 1,LO.LLECE.MAT3.0.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by reading proficiency level (%). Below Level 1,LO.LLECE.REA3.0.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by reading proficiency level (%). Level 1,LO.LLECE.REA3.1.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by reading proficiency level (%). Level 2,LO.LLECE.REA3.2.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by reading proficiency level (%). Level 3,LO.LLECE.REA3.3.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 3rd grade students by reading proficiency level (%). Level 4,LO.LLECE.REA3.4.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by mathematics proficiency level (%). Below Level 1,LO.LLECE.MAT6.0.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT6.1.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT6.2.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT6.3.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT6.4.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by reading proficiency level (%). Below Level 1,LO.LLECE.REA6.0.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by reading proficiency level (%). Level 1,LO.LLECE.REA6.1.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by reading proficiency level (%). Level 2,LO.LLECE.REA6.2.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by reading proficiency level (%). Level 3,LO.LLECE.REA6.3.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by reading proficiency level (%). Level 4,LO.LLECE.REA6.4.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by science proficiency level (%). Below Level 1,LO.LLECE.SCI6.0.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by science proficiency level (%). Level 1,LO.LLECE.SCI6.1.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by science proficiency level (%). Level 2,LO.LLECE.SCI6.2.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by science proficiency level (%). Level 3,LO.LLECE.SCI6.3.MA,,,,,,,,,,,,,,,,,
Spain,ESP,LLECE: Male 6th grade students by science proficiency level (%). Level 4,LO.LLECE.SCI6.4.MA,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the mathematics scale for 3rd grade students, female",LO.LLECE.MAT3.FE,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the mathematics scale for 3rd grade students, male",LO.LLECE.MAT3.MA,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the mathematics scale for 3rd grade students, total",LO.LLECE.MAT3,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the mathematics scale for 4th grade students, total",LO.LLECE.MAT4,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the mathematics scale for 6th grade students, female",LO.LLECE.MAT6.FE,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the mathematics scale for 6th grade students, male",LO.LLECE.MAT6.MA,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the mathematics scale for 6th grade students, total",LO.LLECE.MAT6,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the reading scale for 3rd grade students, female",LO.LLECE.REA3.FE,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the reading scale for 3rd grade students, male",LO.LLECE.REA3.MA,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the reading scale for 3rd grade students, total",LO.LLECE.REA3,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the reading scale for 4th grade students, total",LO.LLECE.REA4,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the reading scale for 6th grade students, female",LO.LLECE.REA6.FE,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the reading scale for 6th grade students, male",LO.LLECE.REA6.MA,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the reading scale for 6th grade students, total",LO.LLECE.REA6,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the science scale for 6th grade students, female",LO.LLECE.SCI6.FE,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the science scale for 6th grade students, male",LO.LLECE.SCI6.MA,,,,,,,,,,,,,,,,,
Spain,ESP,"LLECE: Mean performance on the science scale for 6th grade students, total",LO.LLECE.SCI6,,,,,,,,,,,,,,,,,
Spain,ESP,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,,,,,,,,,, 81.31 , 80.62 ,,,, 93.62 , 93.85 ,
Spain,ESP,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,, 86.60 , 85.35 ,,,, 96.80 , 96.91 ,
Spain,ESP,"Lower secondary completion rate, gender parity index (GPI)",UIS.AIR.2.GPV.GLAST.GPI,,,,,,,,,, 1.13 , 1.12 ,,,, 1.07 ,,
Spain,ESP,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,, 76.32 , 76.15 ,,,, 90.61 , 90.96 ,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19,HH.MICS.YRS.1519,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Female,HH.MICS.YRS.1519.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Male,HH.MICS.YRS.1519.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Quintile 1,HH.MICS.YRS.1519.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Quintile 2,HH.MICS.YRS.1519.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Quintile 3,HH.MICS.YRS.1519.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Quintile 4,HH.MICS.YRS.1519.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Quintile 5,HH.MICS.YRS.1519.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Rural,HH.MICS.YRS.1519.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Average years of schooling by age group. Age 15-19. Urban,HH.MICS.YRS.1519.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+,HH.MICS.YRS.15UP.GIN,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Female,HH.MICS.YRS.15UP.GIN.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Male,HH.MICS.YRS.15UP.GIN.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 1,HH.MICS.YRS.15UP.GIN.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 2,HH.MICS.YRS.15UP.GIN.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 3,HH.MICS.YRS.15UP.GIN.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 4,HH.MICS.YRS.15UP.GIN.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 5,HH.MICS.YRS.15UP.GIN.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Rural,HH.MICS.YRS.15UP.GIN.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gini coefficient of average years of schooling. Age 15+. Urban,HH.MICS.YRS.15UP.GIN.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary,HH.MICS.GAR.456,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Female,HH.MICS.GAR.456.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Male,HH.MICS.GAR.456.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Quintile 1,HH.MICS.GAR.456.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Quintile 2,HH.MICS.GAR.456.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Quintile 3,HH.MICS.GAR.456.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Quintile 4,HH.MICS.GAR.456.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Quintile 5,HH.MICS.GAR.456.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Rural,HH.MICS.GAR.456.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Gross attendance rate. Post Secondary. Urban,HH.MICS.GAR.456.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary,HH.MICS.NAR.1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Female,HH.MICS.NAR.1.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Male,HH.MICS.NAR.1.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Quintile 1,HH.MICS.NAR.1.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Quintile 2,HH.MICS.NAR.1.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Quintile 3,HH.MICS.NAR.1.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Quintile 4,HH.MICS.NAR.1.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Quintile 5,HH.MICS.NAR.1.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Rural,HH.MICS.NAR.1.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Primary. Urban,HH.MICS.NAR.1.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary,HH.MICS.NAR.23,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Female,HH.MICS.NAR.23.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Male,HH.MICS.NAR.23.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Quintile 1,HH.MICS.NAR.23.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Quintile 2,HH.MICS.NAR.23.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Quintile 3,HH.MICS.NAR.23.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Quintile 4,HH.MICS.NAR.23.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Quintile 5,HH.MICS.NAR.23.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Rural,HH.MICS.NAR.23.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Net attendance rate. Secondary. Urban,HH.MICS.NAR.23.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate,HH.MICS.PCR,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Female,HH.MICS.PCR.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Male,HH.MICS.PCR.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Quintile 1,HH.MICS.PCR.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Quintile 2,HH.MICS.PCR.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Quintile 3,HH.MICS.PCR.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Quintile 4,HH.MICS.PCR.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Quintile 5,HH.MICS.PCR.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Rural,HH.MICS.PCR.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Primary completion rate. Urban,HH.MICS.PCR.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary,HH.MICS.OOS.1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Female,HH.MICS.OOS.1.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Male,HH.MICS.OOS.1.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Quintile 1,HH.MICS.OOS.1.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Quintile 2,HH.MICS.OOS.1.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Quintile 3,HH.MICS.OOS.1.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Quintile 4,HH.MICS.OOS.1.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Quintile 5,HH.MICS.OOS.1.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Rural,HH.MICS.OOS.1.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Proportion of out-of-school. Primary. Urban,HH.MICS.OOS.1.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate,HH.MICS.SCR,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Female,HH.MICS.SCR.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Male,HH.MICS.SCR.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Quintile 1,HH.MICS.SCR.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Quintile 2,HH.MICS.SCR.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Quintile 3,HH.MICS.SCR.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Quintile 4,HH.MICS.SCR.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Quintile 5,HH.MICS.SCR.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Rural,HH.MICS.SCR.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Secondary completion rate. Urban,HH.MICS.SCR.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary,HH.MICS.TR.12,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Female,HH.MICS.TR.12.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Male,HH.MICS.TR.12.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Quintile 1,HH.MICS.TR.12.Q1,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Quintile 2,HH.MICS.TR.12.Q2,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Quintile 3,HH.MICS.TR.12.Q3,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Quintile 4,HH.MICS.TR.12.Q4,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Quintile 5,HH.MICS.TR.12.Q5,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Rural,HH.MICS.TR.12.R,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Transition rate. Primary to Secondary. Urban,HH.MICS.TR.12.U,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Typology of out-of-school children. Primary. Dropped out,HH.MICS.OOST.DO,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Typology of out-of-school children. Primary. Dropped out. Female,HH.MICS.OOST.DO.F,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Typology of out-of-school children. Primary. Dropped out. Male,HH.MICS.OOST.DO.M,,,,,,,,,,,,,,,,,
Spain,ESP,MICS: Typology of out-of-school children. Primary. Dropped out. Quintile 1,HH.MICS.OOST.DO.Q1,,,,,,,,,,,,,,,,,
